ra,dec,redshift,class
162.5862484,-0.148397244,0.07578713,GALAXY
162.7244041,-0.155523841,3.78E-05,STAR
162.7633782,-0.201659799,0.00044834,STAR
162.7830378,-0.099754451,0.00083188,STAR
162.8228664,-0.067004334,3.46E-05,STAR
162.8461107,-0.01780485,0.000165944,STAR
162.881172,-0.172091717,0.000116993,STAR
162.8064166,-0.113619853,0.1478106,GALAXY
162.9046459,-0.166583436,0.09073859,GALAXY
162.9367957,-0.000184124,0.000529375,STAR
162.998416,-0.088159529,0.000992221,STAR
162.9865533,-0.181488877,0.07412218,GALAXY
163.0134158,-0.060583307,0.09413385,GALAXY
163.2094481,-0.179271319,0.00019352,STAR
163.0825848,-0.172677255,0.000693587,STAR
163.1950085,-0.00091133,6.74E-05,STAR
163.2161694,-0.05024136,0.000204575,STAR
163.0909982,-0.097883061,0.05022789,GALAXY
163.2962233,-0.035257711,5.12E-05,STAR
163.2238251,-0.15000076,0.1507932,GALAXY
163.2581152,-0.092608854,0.03834658,GALAXY
163.285824,-0.168556756,0.1360248,GALAXY
163.3457514,-0.06444398,0.1091919,GALAXY
163.4084947,-0.114388196,6.52E-05,STAR
163.3899409,-0.027889325,0.1476441,GALAXY
163.5362149,-0.01974938,0.108132,GALAXY
163.5901797,-0.015408499,0.1071623,GALAXY
163.7515708,-0.136171601,0.001062651,STAR
163.7177047,-0.144808544,0.1074267,GALAXY
163.9603232,-0.081533639,0.147286,GALAXY
163.9612804,-0.119213688,0.1083617,GALAXY
164.0513299,-0.106043877,-4.94E-05,STAR
164.0836204,-0.147663951,1.439045,QSO
163.9663118,-0.096415996,0.03850097,GALAXY
163.9849722,-0.15752311,0.1261739,GALAXY
163.9872992,-0.005156959,0.02609216,GALAXY
164.022726,-0.038760741,0.1080172,GALAXY
164.1077534,-0.080775933,0.1147261,GALAXY
164.1342015,-0.178138498,0.5046992,GALAXY
164.1306024,-0.066984244,0.1298663,GALAXY
164.1634852,-0.054599374,0.0829101,GALAXY
164.2177939,-0.121999398,0.08362874,GALAXY
164.2225076,-0.047277606,0.05432412,GALAXY
164.3855222,-0.117600386,0.000145065,STAR
164.782305,-0.063017306,0.07651239,GALAXY
164.8989883,-0.097581502,0.282167,QSO
164.8827567,-0.041691902,0.01899364,GALAXY
165.1500898,-0.012434712,0.03815033,GALAXY
165.2726156,-0.032042068,2.465038,QSO
246.9401802,0.343592116,0.07244121,GALAXY
246.9974338,0.327865649,0.000300503,STAR
247.2880372,0.337989132,-0.000110785,STAR
247.692673,0.412373066,0.1625686,GALAXY
247.7545338,0.340447287,1.371252,QSO
247.9704252,0.382011231,0.000323143,STAR
247.9972256,0.356590586,0.07103826,GALAXY
248.5100153,0.408836365,-0.000246684,STAR
248.6858711,0.40213443,0.02563905,GALAXY
249.0999074,0.384085168,1.171173,QSO
249.1919226,0.324507333,0.07305734,GALAXY
249.8206939,0.410282709,0.02432818,GALAXY
249.9497728,0.416293687,0.08762164,GALAXY
165.629286,0.793289429,-3.8E-06,STAR
165.6517395,0.693523773,0.09491593,GALAXY
165.6796445,0.789062616,1.687793,QSO
165.6881652,0.660725947,0.09630207,GALAXY
165.7181798,0.677076331,0.09593257,GALAXY
165.7340593,0.661327301,0.1074433,GALAXY
237.534863,0.819604408,5.06E-05,STAR
237.7561122,0.83004203,-0.00028721,STAR
237.8768997,0.701514951,0.09346591,GALAXY
238.2309692,0.71802539,0.03243349,GALAXY
238.336501,0.807810286,0.05060026,GALAXY
238.4892099,0.688089522,0.03862771,GALAXY
238.539949,0.676397182,0.09369648,GALAXY
238.6301697,0.715537161,0.000242404,STAR
238.6611669,0.812849722,0.7363476,QSO
238.9775598,0.686116922,-0.0002836,STAR
239.0460652,0.730431273,0.000178772,STAR
239.1187038,0.748423409,0.03247265,GALAXY
239.3395568,0.79704777,-0.000269189,STAR
239.4481947,0.696992345,0.000202477,STAR
239.5228761,0.650895617,-2.78E-05,STAR
239.6012562,0.692351842,0.1017071,GALAXY
239.6830925,0.678594249,-0.000102108,STAR
239.8356082,0.765641515,1.525591,QSO
239.8844477,0.763026149,0.1205699,GALAXY
239.9449712,0.7971368,0.05311374,GALAXY
240.5582138,0.719401376,0.050244,GALAXY
241.402813,0.73271585,0.07801124,GALAXY
241.49465,0.696050064,0.07091825,GALAXY
241.73653,0.712536955,0.05773805,GALAXY
241.9755815,0.675085108,0.1174917,GALAXY
242.2009038,0.696788188,0.4253347,QSO
242.3295581,0.70887489,1.120872,QSO
242.4165975,0.794179538,0.000374712,STAR
242.376465,0.793513602,-0.000145135,STAR
242.4987541,0.77721094,0.0436522,GALAXY
172.9391029,-0.848191459,0.000262244,STAR
172.838187,-0.944373539,0.1043968,GALAXY
172.8231472,-0.974687802,0.06389593,GALAXY
173.0384819,-0.942584515,0.02613202,GALAXY
173.026626,-0.939508909,0.000586076,STAR
173.0602332,-0.917518863,0.0775177,GALAXY
173.0603589,-0.987371085,0.09387619,GALAXY
173.0667005,-0.843265871,0.1045601,GALAXY
173.1798576,-0.998518453,0.000130051,STAR
173.2088775,-0.950853561,0.000557639,STAR
173.2144049,-0.889510192,-0.000298847,STAR
173.2197589,-0.86155113,-0.000364561,STAR
173.2546651,-0.984625384,-6.45E-05,STAR
173.2817063,-0.937879794,0.000622773,STAR
173.296058,-0.983468362,-0.0001338,STAR
173.2990226,-0.889269648,0.001431322,STAR
173.4324761,-1.016452006,-8.49E-05,STAR
173.5006723,-0.897601069,0.000289458,STAR
173.5475773,-0.927206547,2.146653,QSO
173.5538115,-0.996535919,2.163334,QSO
173.6074047,-1.017317627,0.000474694,STAR
173.6169703,-0.869455649,-0.00030961,STAR
173.6220624,-1.003318144,0.000190182,STAR
173.634571,-0.930048257,0.2682848,QSO
173.7885909,-1.037368463,0.00041334,STAR
173.8004861,-0.929810034,0.000370092,STAR
173.8407618,-0.999193458,0.076873,GALAXY
173.8674943,-0.915123639,-2.4E-05,STAR
173.9134424,-0.864943996,-0.000166011,STAR
173.9479019,-0.938034976,0.000285132,STAR
173.9721029,-0.911524162,0.1059068,GALAXY
174.0679463,-0.99133347,0.000422059,STAR
174.1331394,-0.86527115,0.000813605,STAR
174.1276747,-0.996170294,5.09E-05,STAR
174.0759871,-0.889617032,0.04642929,GALAXY
174.0799554,-0.949408165,0.0507142,GALAXY
174.09367,-0.963576405,0.0777171,GALAXY
174.1058696,-0.991358016,0.07701109,GALAXY
174.3321826,-1.045445643,0.000175868,STAR
174.4171102,-0.923294015,0.000280159,STAR
174.3262119,-0.865728512,0.04731878,GALAXY
174.3644309,-0.846566572,0.04639931,GALAXY
174.3330396,-1.030557142,0.07749061,GALAXY
174.3528638,-0.963814021,0.05010736,GALAXY
174.7212927,-0.942580006,0.02696162,GALAXY
174.7848974,-1.013520303,0.000542268,STAR
174.7993605,-0.958186181,0.04631858,GALAXY
174.8586957,-0.92040973,0.06215688,GALAXY
174.946367,-0.88045261,0.000166029,STAR
174.9484446,-0.843940649,0.05253265,GALAXY
171.6521169,-0.545264928,2.65E-05,STAR
171.7741659,-0.476422237,0.000460247,STAR
171.8316201,-0.547968423,0.000254988,STAR
171.951129,-0.483295411,4.49E-06,STAR
171.9780498,-0.46663328,0.000181641,STAR
171.9805445,-0.472521775,0.0621128,GALAXY
172.0177962,-0.511592486,1.040195,QSO
171.9601847,-0.451113093,0.0624137,GALAXY
171.9634528,-0.470131274,0.06149595,GALAXY
172.0453863,-0.492865768,0.1048234,GALAXY
172.335125,-0.60365774,0.000490507,STAR
172.2524837,-0.464674442,0.1040979,GALAXY
172.4792901,-0.535247013,0.000731027,STAR
172.4941403,-0.620401728,0.000189256,STAR
172.5137576,-0.424827849,0.1044627,GALAXY
172.5296109,-0.521228031,0.07551581,GALAXY
172.653855,-0.542991321,-2E-05,STAR
172.6936519,-0.625296719,0,GALAXY
172.7263253,-0.56901002,0.000495627,STAR
172.7610983,-0.422412786,-3.93E-05,STAR
172.6657512,-0.434284413,0.000851361,STAR
172.7476813,-0.506174421,0.000143891,STAR
172.8260049,-0.484303117,0.000152154,STAR
172.8777433,-0.547666626,4.43E-05,STAR
172.8879171,-0.57425842,0.000328752,STAR
172.9432355,-0.456729204,-4.86E-05,STAR
172.7987846,-0.55458736,1.476645,QSO
172.9564068,-0.505730566,0.000102659,STAR
173.069949,-0.505587553,0.000158686,STAR
173.0872913,-0.603240345,-6.81E-05,STAR
172.9991127,-0.598651613,0.07556868,GALAXY
173.0800199,-0.624728652,0.000420071,STAR
173.0981849,-0.44391041,0.000181345,STAR
173.1050209,-0.491103626,2.015256,QSO
173.1192718,-0.576716977,-5.42E-05,STAR
173.2430639,-0.429266556,0.000320813,STAR
173.2444189,-0.463020273,0.000132504,STAR
173.1086894,-0.516590088,0.000291401,STAR
173.1442852,-0.596544248,1.934764,QSO
173.1605322,-0.548729973,0.1053436,GALAXY
173.2593717,-0.502529818,-3.12E-05,STAR
173.2628251,-0.587077371,0.000213911,STAR
173.2799551,-0.432990009,-0.000114389,STAR
173.3412192,-0.572561976,-1.98E-05,STAR
173.2994619,-0.464667568,0.1048721,GALAXY
173.4068423,-0.589774901,0.000366483,STAR
173.4288968,-0.542158505,-8.19E-05,STAR
173.4537264,-0.495152023,-0.000105127,STAR
173.4738329,-0.472154664,-2.14E-05,STAR
173.5038063,-0.499132957,-6.96E-05,STAR
175.8790843,64.54682201,0.1234842,QSO
175.6777317,64.5380374,0.06240444,GALAXY
175.8805107,64.57480252,0.06378556,GALAXY
175.8710435,64.67224956,0.0623395,GALAXY
175.5831766,64.66022662,0.03853471,GALAXY
176.0819143,64.58211067,0.06442101,GALAXY
176.0057623,64.57610981,2.03542,QSO
176.0395216,64.53404042,-0.000195326,STAR
176.0392459,64.62637436,0.06491648,GALAXY
176.0733936,64.56050176,0.0626579,GALAXY
176.1070931,64.55054109,0.06325122,GALAXY
176.1170109,64.62552425,0.06267887,GALAXY
176.1809665,64.58308612,0.04602133,GALAXY
176.3111587,64.59001658,0.06515607,GALAXY
176.2987222,64.68345876,0.06311412,GALAXY
176.4509236,64.58458402,0.060374,GALAXY
176.6385449,64.59814229,0.05021865,GALAXY
176.6714916,64.56973672,0.05043972,GALAXY
177.0449013,64.73059462,0.04166869,GALAXY
177.1072231,64.5958247,0.04169445,GALAXY
178.011916,64.7703204,-0.000125018,STAR
178.0742372,64.75430665,1.056828,QSO
178.1746981,64.81762494,0.1456689,GALAXY
178.6347931,64.75991998,0.1520791,GALAXY
178.8870937,64.79138575,0.1122941,GALAXY
179.6870232,64.75304882,1.362358,QSO
179.790626,64.88552156,-0.00016517,STAR
179.8142895,64.82676285,0.0398443,GALAXY
179.9270117,64.73867064,0.0651153,GALAXY
180.1377152,64.90517055,-0.000170954,STAR
180.5829465,64.92407101,-0.000248777,STAR
180.8828864,64.85039924,3.896586,QSO
181.3420117,64.80114058,1.696767,QSO
181.4105277,64.84152059,-8.38E-05,STAR
181.449753,64.82267988,0.7375261,QSO
181.5506077,64.8980092,1.965607,QSO
181.7906051,64.94623526,0.1133541,GALAXY
182.0907905,64.91490632,2.124397,QSO
182.2085385,64.92565222,-0.000145804,STAR
183.892869,64.89349117,0.1112797,GALAXY
184.2092256,64.96029178,0.05850635,GALAXY
185.214087,64.87457151,2.470949,QSO
185.2374877,64.82840309,0.1581638,GALAXY
185.8038836,64.79841047,0.08873136,GALAXY
185.8885549,64.81580274,0.2321406,GALAXY
186.764566,64.97872754,0.1099107,GALAXY
186.834813,64.80150667,0.008881462,GALAXY
186.8897226,64.79176545,0.07990434,GALAXY
186.9939605,64.91230155,2.010533,QSO
233.7493219,0.587933486,0.08650188,GALAXY
233.8458123,0.525364907,-1.77E-05,STAR
234.0145053,0.630340094,0.09436671,GALAXY
234.0695244,0.526663933,0.111321,GALAXY
234.0770327,0.484400399,0.112251,GALAXY
234.0908072,0.57051826,0.1386025,GALAXY
234.3256175,0.536485271,0.000173763,STAR
234.3512192,0.554022793,0.04946987,GALAXY
234.406843,0.465542802,0.05157417,GALAXY
234.4719368,0.607560554,0.08584246,GALAXY
234.6887053,0.525544307,4.77E-05,STAR
234.7965051,0.43353113,0.2649675,QSO
234.8681943,0.623418514,1.475817,QSO
234.9521687,0.492724227,0.1412614,GALAXY
235.0044873,0.517482554,0.1111735,GALAXY
235.1060388,0.530510387,0.6846147,QSO
235.1105307,0.458515597,0.09336282,GALAXY
235.199735,0.441029017,0.1651455,GALAXY
235.3181384,0.430068832,-0.000557598,STAR
235.2994102,0.557698703,-0.000446714,STAR
235.3163898,0.598056171,-0.000179363,STAR
235.3445565,0.51455114,0.07300293,GALAXY
235.4143881,0.557186636,0.07204402,GALAXY
235.4175444,0.49047446,0.07207149,GALAXY
235.6775307,0.585049566,-0.000608538,STAR
235.741418,0.540195727,0.09376729,GALAXY
235.7293084,0.447408946,-0.000617748,STAR
235.8063949,0.499335404,-9.73E-06,STAR
235.7557178,0.568282931,0.09653717,GALAXY
235.8505358,0.44876888,0.08795684,GALAXY
235.9134928,0.436274203,0.08779156,GALAXY
236.0706309,0.566107715,-2.82E-05,STAR
236.1906193,0.457363358,-2.32E-06,STAR
236.2897062,0.606407582,0.07174163,GALAXY
236.3157305,0.543129399,0.8236775,QSO
236.3568169,0.526902605,-0.000195426,STAR
236.3847535,0.509009746,0.000311199,STAR
236.5632041,0.59509334,0.000122776,STAR
236.5025334,0.556853317,0.1199472,GALAXY
236.5812166,0.470746889,0.05345554,GALAXY
236.7084328,0.521305301,-0.000397562,STAR
236.726187,0.47743913,0.00012553,STAR
236.7401937,0.566551434,-0.000539833,STAR
236.6565979,0.605062968,0.07744272,GALAXY
236.8537865,0.562148132,-0.000607231,STAR
236.7751257,0.577531789,0.1481399,GALAXY
236.9412479,0.430489142,0.000362672,STAR
237.1277839,0.615759458,-0.00038552,STAR
237.0713963,0.519230752,1.041511,QSO
197.4061674,0.127183238,0.1418375,GALAXY
197.4219182,0.010353699,0.09509806,GALAXY
197.4343117,0.045418496,-0.000231306,STAR
197.4877818,0.051104409,-8.27E-05,STAR
197.5037584,0.040193882,0.000386103,STAR
197.5699449,0.144234433,0.000193918,STAR
197.644788,0.065128072,1.317255,QSO
197.6532702,0.036955881,0.000395756,STAR
197.5525601,0.128340034,0.000151259,STAR
197.633274,0.036608709,0.1789411,GALAXY
197.686298,0.032090356,0.04100105,GALAXY
197.6902366,0.143620833,7.81E-06,STAR
197.7607793,0.081950906,0.000144626,STAR
197.8190862,0.210458905,5.22E-05,STAR
197.7230557,0.127333826,0.08269752,GALAXY
197.7229556,0.10079526,0.04104793,GALAXY
197.7282067,0.179692258,0.09594817,GALAXY
197.727346,0.063963843,0.09676105,GALAXY
197.755118,0.053031604,0.09618144,GALAXY
197.8293693,0.037396875,0.06395097,GALAXY
197.84057,0.047455288,0.000318971,STAR
197.850032,0.019541048,-0.000109832,STAR
197.8498344,0.020119654,-8.93E-05,STAR
197.9015198,0.126288936,0.000431996,STAR
197.9047616,0.134313186,-0.000118689,STAR
197.9651877,0.182368159,-9.91E-05,STAR
197.978262,0.051540797,0.000330023,STAR
197.8374097,0.061684949,0.07222124,GALAXY
197.8387095,0.20513935,6.38E-05,STAR
197.8748667,0.149366012,0.0637345,GALAXY
197.952337,0.194240068,3.02E-05,STAR
197.9854866,0.159758722,0.7030541,QSO
197.9696256,0.029829055,0.08101288,GALAXY
198.0240338,0.049841475,0.000272322,STAR
198.0728021,0.148816779,0.000218446,STAR
198.0806341,0.04999468,3.79E-05,STAR
198.1085192,0.117957803,0.000401514,STAR
198.1160451,0.031563721,0.000470811,STAR
198.1247984,0.047198352,3.71E-05,STAR
198.1284545,0.09929364,-0.000326477,STAR
198.1384002,0.129435134,0.00033901,STAR
198.1644473,0.111586113,-4.04E-05,STAR
198.2367028,0.03114837,0.000607217,STAR
198.2452062,0.11099148,5.88E-05,STAR
198.2566577,0.139969743,0.000852576,STAR
198.2688715,0.162579878,0.00097049,STAR
198.2756057,0.06588621,0.000366799,STAR
198.166983,0.166513563,-0.000450275,STAR
198.1894992,0.189733736,0.08414438,GALAXY
198.3493813,0.100900301,-2.81E-05,STAR
132.3574732,0.425251682,0.09885325,GALAXY
132.582383,0.566160962,0.06721658,GALAXY
132.6422656,0.492457778,0.06428192,GALAXY
132.6666128,0.569998906,0.04506793,GALAXY
132.9216313,0.572477746,0.05109496,GALAXY
133.11159,0.570340948,0.000140257,STAR
133.2535416,0.565067974,0.000640635,STAR
133.505758,0.558980781,0.05759648,GALAXY
133.5354724,0.498567451,0.02821442,GALAXY
133.5840095,0.620160791,0.1042338,GALAXY
133.724878,0.573308408,1.674238,QSO
133.643895,0.485039033,0.05317194,GALAXY
133.9302613,0.485694899,1.523872,QSO
134.0669539,0.527464766,-0.000432316,STAR
134.0246087,0.606341815,0.1092903,GALAXY
134.253335,0.505538,0.05310966,GALAXY
134.3257038,0.588096198,0.1195831,GALAXY
134.3809609,0.585797814,9.09E-05,STAR
134.9434038,0.582950411,0.01117178,GALAXY
135.1013245,0.625340477,0.000372169,STAR
135.6387576,0.449522049,0.1489386,GALAXY
135.8083211,0.486177967,0.8589503,QSO
135.8469654,0.620134899,0.000739618,STAR
136.4445083,0.46197197,0.1323112,GALAXY
138.0179388,0.42179944,0.05465464,GALAXY
138.0221183,0.483663793,0.1641942,GALAXY
138.0243702,0.448893178,0.05445834,GALAXY
138.1325609,0.525591003,-3.99E-05,STAR
138.3387735,0.599782684,1.660052,QSO
138.477955,0.559519154,2.63E-05,STAR
138.5063954,0.460067098,0.001180682,STAR
138.8926326,0.557153088,1.212966,QSO
139.0003864,0.551822046,6.74E-05,STAR
139.2084727,0.572712779,0.02839938,GALAXY
139.2176476,0.520534667,0.05699043,GALAXY
139.3592151,0.573352512,0.1535019,GALAXY
139.3648207,0.479031623,0.000342942,STAR
139.3102548,0.50479971,1.823425,QSO
139.481794,0.564361896,0.000426096,STAR
139.4807437,0.517485846,0.7312686,QSO
139.497495,0.611639458,0.09158603,GALAXY
139.910899,0.525675305,-1.98E-05,STAR
139.9374154,0.4355951,0.08999905,GALAXY
140.1349246,0.558262198,0.001146226,STAR
140.0978286,0.524165269,0.08481692,GALAXY
140.174025,0.520467579,0.08794436,GALAXY
140.1924218,0.604718176,0.02378279,GALAXY
140.1094803,0.484752305,0.0878978,GALAXY
140.3162154,0.507220965,1.604194,QSO
224.576399,-0.641493201,6.31E-05,STAR
224.946045,-0.665151848,3.87E-05,STAR
224.9623249,-0.64252784,-0.00010921,STAR
225.156705,-0.727552291,-0.000104553,STAR
225.2096431,-0.63333463,-5.07E-05,STAR
225.2113794,-0.694173324,-0.000117375,STAR
225.2242776,-0.813612208,-0.000716758,STAR
225.1681168,-0.794919527,-0.000644868,STAR
225.2712211,-0.635087816,-0.000138934,STAR
225.3140131,-0.71642055,-0.000596602,STAR
225.329534,-0.637929439,-0.000175691,STAR
225.3553353,-0.753864502,0.1460037,GALAXY
225.2493331,-0.74324427,-0.00035675,STAR
225.4314699,-0.657054559,0.000186036,STAR
225.529504,-0.753929508,0.4389078,QSO
225.6259893,-0.715167386,-0.000135948,STAR
225.8462879,-0.807745273,-0.000649352,STAR
226.1100386,-0.801138821,-0.00049251,STAR
226.1866779,-0.676700416,0.09310534,GALAXY
226.2977586,-0.82108988,0.1138574,GALAXY
226.3227797,-0.788821164,-5.58E-05,STAR
226.3036709,-0.746373483,-3.13E-05,STAR
226.4451529,-0.80991714,0.000374661,STAR
226.4510345,-0.703456058,0.03511947,GALAXY
226.445299,-0.714911316,0.03545786,GALAXY
226.5232983,-0.641758466,0.03491157,GALAXY
226.7385749,-0.769619606,1.104045,QSO
226.962486,-0.648718773,0.000147818,STAR
226.9769922,-0.832330029,0.1220225,GALAXY
227.2292222,-0.785444516,0.06988788,GALAXY
227.2411806,-0.704654893,0.03780224,GALAXY
227.2784693,-0.806930831,0.06965949,GALAXY
227.3193704,-0.676691104,0.0946741,GALAXY
227.3958496,-0.759863601,1.058279,QSO
227.3758062,-0.771167685,0.03777028,GALAXY
227.4400502,-0.754194347,0.0595574,GALAXY
227.5039224,-0.715794906,0.07098074,GALAXY
227.5353464,-0.631122829,0.08107182,GALAXY
227.5474765,-0.80763042,0.08998659,GALAXY
227.5631492,-0.81742494,0.1252633,GALAXY
227.6099226,-0.682836325,0.09021582,GALAXY
227.7369115,-0.718613855,-3.5E-05,STAR
227.7176992,-0.820780258,0.05480798,GALAXY
227.7964133,-0.790718684,0.1520446,GALAXY
228.1537268,-0.794217542,0.05441434,GALAXY
228.3631976,-0.756042906,5.09E-05,STAR
228.4167884,-0.763990827,-8.16E-05,STAR
228.4243598,-0.77941391,0.04026579,GALAXY
228.5390384,-0.805925811,-0.000480931,STAR
61.9030218,-4.304933177,3.83E-05,STAR
61.88372208,-4.293563453,0.1297905,GALAXY
61.9791177,-4.310702469,-0.000629443,STAR
62.08195928,-4.249362024,0.00059412,STAR
62.12188608,-4.257878366,0.00083744,STAR
62.23998172,-4.345390708,0.07188293,GALAXY
62.38250686,-4.345484147,0.000490881,STAR
62.37398332,-4.180999196,9.16E-05,STAR
62.39637542,-4.291972765,0.0720022,GALAXY
62.47587718,-4.193636505,2.187814,QSO
62.65234598,-4.275041323,0.05877573,GALAXY
62.72466713,-4.276084421,0.09063947,GALAXY
137.2423407,55.25367789,0.7502202,QSO
156.3381295,-3.08175907,0.000168882,STAR
157.6287699,-3.063050619,4.09E-05,STAR
157.7348516,-3.18880403,0.6953121,QSO
170.8581033,-3.263526563,1.768941,QSO
170.8665589,-3.469394665,0.000338476,STAR
170.8282941,-3.373201395,0.04470581,GALAXY
170.9873972,-3.286085391,0.05176524,GALAXY
170.98699,-3.314281073,1.672655,QSO
171.1467527,-3.313869961,0.06762683,GALAXY
171.1988912,-3.275374123,0.06813491,GALAXY
171.2250949,-3.366839758,0.0678393,GALAXY
171.328927,-3.354333401,0.2604114,QSO
171.4915725,-3.445644328,0.08025117,GALAXY
171.7749557,-3.364431326,0.06881012,GALAXY
171.7934097,-3.30373558,0.09502124,GALAXY
171.6983228,-3.331877839,0.06152002,GALAXY
171.8696222,-3.404696446,0.1075646,GALAXY
171.8754868,-3.297161052,0.1061009,GALAXY
171.8657024,-3.322755807,0.1059285,GALAXY
172.1291113,-3.457945948,0.07008163,GALAXY
172.2191541,-3.358483491,0.1977206,GALAXY
172.4751737,-3.42201188,0.000214676,STAR
172.6098869,-3.342730235,0.07082634,GALAXY
172.6129797,-3.363851899,0.1455766,GALAXY
172.7663212,-3.305481922,0.000551332,STAR
172.8336027,-3.384652571,6.31E-05,STAR
172.912768,-3.357560695,1.54E-05,STAR
172.9784856,-3.460359905,0.074,GALAXY
172.9907637,-3.490195645,-2.23E-05,STAR
173.3129787,-3.399886147,0.0515149,GALAXY
175.9558093,-3.459567567,7.22E-05,STAR
176.03372,-3.493712275,0.1253597,GALAXY
176.1016518,-3.332839048,0.05759645,GALAXY
176.1402613,-3.351338055,0.1604318,GALAXY
176.2253938,-3.473353172,0.1201363,GALAXY
176.3717165,-3.518446135,0.02868776,GALAXY
172.783136,-1.683276765,-5.58E-05,STAR
172.8178398,-1.741435437,0.000265777,STAR
172.8303196,-1.791709183,0.000295355,STAR
172.8311783,-1.804717043,0.000253936,STAR
172.7819226,-1.643288536,0.000265901,STAR
172.7834203,-1.641640718,0.1345099,GALAXY
173.051192,-1.787488418,0.000493151,STAR
173.0612608,-1.738395034,0.04016173,GALAXY
173.2028929,-1.641783745,0.04841786,GALAXY
173.3694525,-1.68334438,0.1199825,GALAXY
173.707852,-1.767093015,3.79E-05,STAR
173.9495789,-1.763155873,0.04690041,GALAXY
174.0167211,-1.61613661,-3.15E-05,STAR
174.2313789,-1.749087257,0.04722658,GALAXY
176.9253003,-1.818726182,0.1361194,GALAXY
177.0757832,-1.639930373,0.01303372,GALAXY
